station_id,datetime_utc,latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
JGN_VLY_05,2022-07-05 13:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.2,7.0,70.6,83.7,29.9,63,890.5,8.9,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-05 13:00:00+00:00,31.713,77.165,0.0,0.0,0.1,0.4,12.6,100.0,100.0,28.5,65,849.0,7.1,980.0,38.2,35.0,5600.0,0
PND_DAM_02,2022-07-05 13:00:00+00:00,31.669,77.058,0.0,0.0,0.6,1.1,8.8,100.0,100.0,32.3,63,910.7,9.4,890.0,28.1,45.0,8900.0,0
SDR_BSN_07,2022-07-05 13:00:00+00:00,31.533,76.89,0.0,0.0,0.0,3.3,42.8,100.0,100.0,30.5,69,908.3,8.0,860.0,16.8,340.0,3100.0,0
DHR_KHD_06,2022-07-05 13:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.6,32.6,57.7,64.3,30.3,61,897.8,11.6,900.0,21.3,120.0,920.0,0
MND_URBAN_01,2022-07-05 13:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.4,13.2,69.4,67.7,32.3,65,918.1,11.5,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-05 13:00:00+00:00,31.745,77.21,0.0,0.0,0.1,0.4,12.6,100.0,100.0,31.5,66,894.9,7.1,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-05 14:00:00+00:00,31.533,76.89,0.0,0.0,0.0,1.5,42.4,100.0,100.0,30.4,69,908.0,7.8,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2022-07-05 14:00:00+00:00,31.669,77.058,0.6,0.6,0.6,1.6,9.3,100.0,100.0,30.8,71,910.2,9.0,890.0,28.1,45.0,8900.0,0
DHR_KHD_06,2022-07-05 14:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.5,32.4,56.6,64.3,30.7,58,897.2,8.7,900.0,21.3,120.0,920.0,0
THL_GRG_04,2022-07-05 14:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.3,12.6,100.0,100.0,27.5,69,848.4,7.3,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-05 14:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.2,7.0,69.7,83.7,30.1,60,889.8,10.4,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-05 14:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.3,12.6,100.0,100.0,30.5,69,894.4,7.3,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-05 14:00:00+00:00,31.7087,76.932,0.1,0.1,0.1,0.3,12.0,68.9,67.7,31.6,68,917.7,9.5,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-05 15:00:00+00:00,31.983,76.776,0.4,0.4,0.4,3.5,7.4,70.3,83.7,28.8,69,890.0,7.6,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-05 15:00:00+00:00,31.533,76.89,0.3,0.3,0.3,1.1,42.4,100.0,100.0,29.4,73,907.8,5.1,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-05 15:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,12.5,100.0,100.0,26.6,74,848.4,6.5,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-05 15:00:00+00:00,31.7087,76.932,0.2,0.3,0.3,0.4,11.2,68.6,67.4,30.3,73,917.9,6.1,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2022-07-05 15:00:00+00:00,31.81,76.81,0.1,0.1,0.1,0.2,32.4,55.7,64.3,31.0,56,897.4,10.9,900.0,21.3,120.0,920.0,0
PND_DAM_02,2022-07-05 15:00:00+00:00,31.669,77.058,4.0,4.6,4.6,5.4,13.1,100.0,100.0,29.0,76,910.4,7.0,890.0,28.1,45.0,8900.0,0
AUT_JNC_03,2022-07-05 15:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,12.5,100.0,100.0,29.6,74,894.5,6.5,1050.0,34.5,80.0,4200.0,0
PND_DAM_02,2022-07-05 16:00:00+00:00,31.669,77.058,0.3,4.9,4.9,5.7,13.3,100.0,100.0,29.0,77,909.8,7.1,890.0,28.1,45.0,8900.0,0
SDR_BSN_07,2022-07-05 16:00:00+00:00,31.533,76.89,0.6,0.9,0.9,0.9,42.8,100.0,100.0,28.7,76,907.2,2.1,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-05 16:00:00+00:00,31.983,76.776,0.2,0.6,0.6,3.7,7.6,70.3,83.7,28.7,70,889.1,5.4,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-05 16:00:00+00:00,31.713,77.165,0.1,0.1,0.1,0.2,12.5,100.0,100.0,25.7,76,847.7,5.8,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-05 16:00:00+00:00,31.745,77.21,0.1,0.1,0.1,0.2,12.5,100.0,100.0,28.7,77,894.0,5.8,1050.0,34.5,80.0,4200.0,0
DHR_KHD_06,2022-07-05 16:00:00+00:00,31.81,76.81,0.1,0.2,0.2,0.2,32.1,55.1,64.0,29.7,64,896.6,8.9,900.0,21.3,120.0,920.0,0
MND_URBAN_01,2022-07-05 16:00:00+00:00,31.7087,76.932,0.3,0.6,0.6,0.6,11.3,68.9,67.4,30.3,73,917.2,6.1,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2022-07-05 17:00:00+00:00,31.533,76.89,0.0,0.9,0.9,0.9,42.7,100.0,100.0,27.1,81,907.8,4.4,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2022-07-05 17:00:00+00:00,31.669,77.058,0.0,4.3,4.9,5.7,13.3,100.0,100.0,28.2,78,910.4,2.5,890.0,28.1,45.0,8900.0,0
JGN_VLY_05,2022-07-05 17:00:00+00:00,31.983,76.776,0.0,0.6,0.6,3.7,7.6,68.0,83.7,28.0,71,889.8,5.4,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-05 17:00:00+00:00,31.745,77.21,0.0,0.1,0.1,0.2,12.5,100.0,100.0,27.5,81,894.6,2.4,1050.0,34.5,80.0,4200.0,0
DHR_KHD_06,2022-07-05 17:00:00+00:00,31.81,76.81,0.0,0.2,0.2,0.2,32.1,56.0,64.0,28.2,71,897.4,2.0,900.0,21.3,120.0,920.0,0
THL_GRG_04,2022-07-05 17:00:00+00:00,31.713,77.165,0.0,0.1,0.1,0.2,12.5,100.0,100.0,24.5,81,848.1,2.4,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-05 17:00:00+00:00,31.7087,76.932,0.0,0.5,0.6,0.6,11.3,77.7,67.4,28.7,76,918.0,2.3,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-05 18:00:00+00:00,31.983,76.776,0.0,0.2,0.6,3.7,7.6,67.7,83.7,27.1,76,889.6,2.7,1220.0,24.6,210.0,1850.0,1
MND_URBAN_01,2022-07-05 18:00:00+00:00,31.7087,76.932,0.0,0.3,0.6,0.6,11.3,77.4,67.4,28.6,76,918.0,3.9,760.0,22.4,65.0,11200.0,1
PND_DAM_02,2022-07-05 18:00:00+00:00,31.669,77.058,0.0,0.3,4.9,5.7,13.3,100.0,100.0,28.5,76,910.3,2.4,890.0,28.1,45.0,8900.0,1
SDR_BSN_07,2022-07-05 18:00:00+00:00,31.533,76.89,0.0,0.6,0.9,0.9,42.7,100.0,100.0,27.3,79,907.7,1.6,860.0,16.8,340.0,3100.0,1
THL_GRG_04,2022-07-05 18:00:00+00:00,31.713,77.165,0.0,0.1,0.1,0.2,12.4,100.0,100.0,24.8,79,848.0,2.0,980.0,38.2,35.0,5600.0,1
DHR_KHD_06,2022-07-05 18:00:00+00:00,31.81,76.81,0.0,0.1,0.2,0.2,32.1,55.7,64.0,28.1,71,897.2,2.3,900.0,21.3,120.0,920.0,1
AUT_JNC_03,2022-07-05 18:00:00+00:00,31.745,77.21,0.0,0.1,0.1,0.2,12.4,100.0,100.0,27.8,80,894.4,2.0,1050.0,34.5,80.0,4200.0,1
PND_DAM_02,2022-07-05 19:00:00+00:00,31.669,77.058,0.0,0.0,4.9,5.7,13.3,100.0,100.0,27.6,82,910.3,2.3,890.0,28.1,45.0,8900.0,1
JGN_VLY_05,2022-07-05 19:00:00+00:00,31.983,76.776,0.0,0.0,0.6,3.7,7.6,67.7,83.7,26.6,84,889.4,1.6,1220.0,24.6,210.0,1850.0,1
DHR_KHD_06,2022-07-05 19:00:00+00:00,31.81,76.81,0.0,0.0,0.2,0.2,32.1,55.7,64.0,27.7,71,897.3,1.1,900.0,21.3,120.0,920.0,1
AUT_JNC_03,2022-07-05 19:00:00+00:00,31.745,77.21,0.0,0.0,0.1,0.2,12.4,100.0,100.0,27.2,83,894.4,2.9,1050.0,34.5,80.0,4200.0,1
THL_GRG_04,2022-07-05 19:00:00+00:00,31.713,77.165,0.0,0.0,0.1,0.2,12.4,100.0,100.0,24.2,83,847.9,2.9,980.0,38.2,35.0,5600.0,1
SDR_BSN_07,2022-07-05 19:00:00+00:00,31.533,76.89,0.0,0.0,0.9,0.9,42.7,100.0,100.0,27.3,78,907.6,1.5,860.0,16.8,340.0,3100.0,1
MND_URBAN_01,2022-07-05 19:00:00+00:00,31.7087,76.932,0.0,0.0,0.6,0.6,11.3,77.1,67.4,27.5,88,917.7,1.5,760.0,22.4,65.0,11200.0,1
THL_GRG_04,2022-07-05 20:00:00+00:00,31.713,77.165,0.0,0.0,0.1,0.2,12.4,100.0,100.0,23.4,87,847.9,3.9,980.0,38.2,35.0,5600.0,1
JGN_VLY_05,2022-07-05 20:00:00+00:00,31.983,76.776,0.0,0.0,0.6,3.7,7.6,67.7,83.7,26.9,75,890.3,1.8,1220.0,24.6,210.0,1850.0,1
AUT_JNC_03,2022-07-05 20:00:00+00:00,31.745,77.21,0.0,0.0,0.1,0.2,12.4,100.0,100.0,26.4,87,894.5,3.9,1050.0,34.5,80.0,4200.0,1
SDR_BSN_07,2022-07-05 20:00:00+00:00,31.533,76.89,0.0,0.0,0.9,0.9,42.7,100.0,100.0,27.1,79,908.0,2.7,860.0,16.8,340.0,3100.0,1
PND_DAM_02,2022-07-05 20:00:00+00:00,31.669,77.058,0.0,0.0,4.3,5.7,13.3,100.0,100.0,27.5,82,910.7,0.4,890.0,28.1,45.0,8900.0,1
DHR_KHD_06,2022-07-05 20:00:00+00:00,31.81,76.81,0.0,0.0,0.2,0.2,32.1,55.7,64.0,27.2,73,897.7,1.0,900.0,21.3,120.0,920.0,1
MND_URBAN_01,2022-07-05 20:00:00+00:00,31.7087,76.932,0.0,0.0,0.5,0.6,11.3,77.1,67.4,27.8,79,918.4,0.8,760.0,22.4,65.0,11200.0,1
SDR_BSN_07,2022-07-05 21:00:00+00:00,31.533,76.89,0.0,0.0,0.6,0.9,42.7,100.0,100.0,27.0,79,909.3,3.3,860.0,16.8,340.0,3100.0,1
JGN_VLY_05,2022-07-05 21:00:00+00:00,31.983,76.776,0.0,0.0,0.2,3.7,7.6,67.7,83.7,25.8,84,891.1,3.4,1220.0,24.6,210.0,1850.0,1
DHR_KHD_06,2022-07-05 21:00:00+00:00,31.81,76.81,0.0,0.0,0.1,0.2,32.1,55.7,64.0,26.9,75,899.0,2.8,900.0,21.3,120.0,920.0,1
PND_DAM_02,2022-07-05 21:00:00+00:00,31.669,77.058,0.0,0.0,0.3,5.7,13.3,100.0,100.0,27.5,82,912.1,2.3,890.0,28.1,45.0,8900.0,1
THL_GRG_04,2022-07-05 21:00:00+00:00,31.713,77.165,0.0,0.0,0.1,0.2,12.4,100.0,100.0,23.6,86,849.3,2.1,980.0,38.2,35.0,5600.0,1
MND_URBAN_01,2022-07-05 21:00:00+00:00,31.7087,76.932,0.0,0.0,0.3,0.6,11.3,77.1,67.7,27.8,79,919.6,2.5,760.0,22.4,65.0,11200.0,1
AUT_JNC_03,2022-07-05 21:00:00+00:00,31.745,77.21,0.0,0.0,0.1,0.2,12.4,100.0,100.0,26.6,86,895.9,2.1,1050.0,34.5,80.0,4200.0,1
AUT_JNC_03,2022-07-05 22:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,12.4,100.0,100.0,26.4,87,897.1,1.5,1050.0,34.5,80.0,4200.0,1
DHR_KHD_06,2022-07-05 22:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,32.1,55.7,64.0,25.6,87,899.5,3.3,900.0,21.3,120.0,920.0,1
JGN_VLY_05,2022-07-05 22:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.7,7.6,67.7,83.7,25.6,84,891.9,4.0,1220.0,24.6,210.0,1850.0,1
THL_GRG_04,2022-07-05 22:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,12.4,100.0,100.0,23.4,87,850.4,1.5,980.0,38.2,35.0,5600.0,1
MND_URBAN_01,2022-07-05 22:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.3,77.1,67.7,27.1,84,920.5,3.9,760.0,22.4,65.0,11200.0,1
PND_DAM_02,2022-07-05 22:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,13.3,100.0,100.0,27.5,81,913.1,1.8,890.0,28.1,45.0,8900.0,1
SDR_BSN_07,2022-07-05 22:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,42.7,100.0,100.0,26.3,82,910.0,4.0,860.0,16.8,340.0,3100.0,1
JGN_VLY_05,2022-07-05 23:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.7,7.6,67.7,83.7,25.6,85,892.0,5.2,1220.0,24.6,210.0,1850.0,1
DHR_KHD_06,2022-07-05 23:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,32.1,55.7,64.0,25.6,85,899.6,3.7,900.0,21.3,120.0,920.0,1
PND_DAM_02,2022-07-05 23:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,13.3,100.0,100.0,26.7,85,913.0,3.7,890.0,28.1,45.0,8900.0,1
MND_URBAN_01,2022-07-05 23:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.3,77.1,67.7,27.7,79,920.8,2.6,760.0,22.4,65.0,11200.0,1
AUT_JNC_03,2022-07-05 23:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,12.4,100.0,100.0,25.0,93,896.8,3.4,1050.0,34.5,80.0,4200.0,1
SDR_BSN_07,2022-07-05 23:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,42.7,100.0,100.0,25.2,88,909.8,5.6,860.0,16.8,340.0,3100.0,1
THL_GRG_04,2022-07-05 23:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,12.4,100.0,100.0,22.0,93,849.9,3.4,980.0,38.2,35.0,5600.0,1
JGN_VLY_05,2022-07-06 00:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.7,7.6,67.7,83.7,26.1,81,891.8,3.8,1220.0,24.6,210.0,1850.0,1
DHR_KHD_06,2022-07-06 00:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,28.5,55.7,64.0,25.1,87,899.0,4.6,900.0,21.3,120.0,920.0,1
AUT_JNC_03,2022-07-06 00:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,12.4,100.0,100.0,25.1,94,896.7,3.9,1050.0,34.5,80.0,4200.0,1
MND_URBAN_01,2022-07-06 00:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.3,77.1,67.7,27.7,79,920.5,1.5,760.0,22.4,65.0,11200.0,1
THL_GRG_04,2022-07-06 00:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,12.4,100.0,100.0,22.1,94,849.7,3.9,980.0,38.2,35.0,5600.0,1
PND_DAM_02,2022-07-06 00:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,13.3,100.0,100.0,25.9,88,912.5,4.0,890.0,28.1,45.0,8900.0,1
SDR_BSN_07,2022-07-06 00:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,41.7,100.0,100.0,25.4,85,909.7,5.6,860.0,16.8,340.0,3100.0,1
DHR_KHD_06,2022-07-06 01:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,20.2,55.7,64.0,24.9,88,898.9,4.1,900.0,21.3,120.0,920.0,0
MND_URBAN_01,2022-07-06 01:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.3,76.9,67.7,27.5,80,920.2,1.1,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-06 01:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,12.3,100.0,100.0,25.0,93,896.4,3.2,1050.0,34.5,80.0,4200.0,0
PND_DAM_02,2022-07-06 01:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,12.9,100.0,100.0,26.7,84,912.4,3.3,890.0,28.1,45.0,8900.0,0
SDR_BSN_07,2022-07-06 01:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,36.5,100.0,100.0,25.8,82,909.6,4.7,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-06 01:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.7,7.5,67.7,83.7,26.7,74,892.1,2.5,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-06 01:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,12.3,100.0,100.0,22.0,93,849.4,3.2,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-06 02:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,25.4,100.0,100.0,25.2,85,909.3,4.5,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2022-07-06 02:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,12.7,100.0,100.0,26.3,86,912.1,2.5,890.0,28.1,45.0,8900.0,0
THL_GRG_04,2022-07-06 02:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,12.1,100.0,100.0,21.4,95,848.7,3.9,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-06 02:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.2,76.9,67.7,27.2,81,919.8,1.9,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-06 02:00:00+00:00,31.983,76.776,0.1,0.1,0.1,3.8,7.4,68.0,83.7,25.2,80,891.2,4.3,1220.0,24.6,210.0,1850.0,0
DHR_KHD_06,2022-07-06 02:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,17.8,55.7,64.0,24.5,88,898.5,4.5,900.0,21.3,120.0,920.0,0
AUT_JNC_03,2022-07-06 02:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,12.1,100.0,100.0,24.4,95,895.7,3.9,1050.0,34.5,80.0,4200.0,0
DHR_KHD_06,2022-07-06 03:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,17.7,55.7,64.0,24.3,88,898.1,3.3,900.0,21.3,120.0,920.0,0
AUT_JNC_03,2022-07-06 03:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,11.8,100.0,100.0,23.6,96,895.2,5.1,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-06 03:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,11.8,100.0,100.0,20.6,96,848.1,5.1,980.0,38.2,35.0,5600.0,0
PND_DAM_02,2022-07-06 03:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,12.6,100.0,100.0,24.9,91,911.4,3.6,890.0,28.1,45.0,8900.0,0
JGN_VLY_05,2022-07-06 03:00:00+00:00,31.983,76.776,0.0,0.1,0.1,3.8,7.4,68.0,83.7,26.9,68,891.5,1.5,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-06 03:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,24.2,100.0,100.0,26.5,77,909.4,3.0,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-06 03:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.2,76.9,67.7,26.8,82,919.6,2.9,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-06 04:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,11.7,100.0,100.0,23.6,96,895.0,4.7,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-06 04:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,11.7,100.0,100.0,20.6,95,847.9,4.7,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-06 04:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.2,76.9,67.7,26.3,84,919.5,2.3,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-06 04:00:00+00:00,31.983,76.776,0.0,0.1,0.1,3.8,7.3,68.0,83.7,25.7,73,891.3,2.1,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-06 04:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,24.1,100.0,100.0,26.2,79,909.4,1.8,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2022-07-06 04:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,12.6,100.0,100.0,24.9,89,911.4,1.1,890.0,28.1,45.0,8900.0,0
DHR_KHD_06,2022-07-06 04:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,17.7,55.7,64.0,23.9,89,898.1,2.6,900.0,21.3,120.0,920.0,0
SDR_BSN_07,2022-07-06 05:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.9,22.2,100.0,100.0,23.9,91,911.1,7.4,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2022-07-06 05:00:00+00:00,31.669,77.058,0.0,0.0,0.0,5.7,12.5,100.0,100.0,24.7,92,914.0,3.1,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2022-07-06 05:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,11.1,76.9,67.7,24.8,91,921.8,3.2,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2022-07-06 05:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,17.7,55.4,63.7,22.9,94,900.6,3.7,900.0,21.3,120.0,920.0,0
JGN_VLY_05,2022-07-06 05:00:00+00:00,31.983,76.776,0.0,0.0,0.1,0.7,7.3,67.4,83.7,23.3,88,893.4,4.3,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-06 05:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.2,11.6,100.0,100.0,21.0,94,850.5,3.4,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-06 05:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.2,11.6,100.0,100.0,24.0,94,897.7,3.4,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-06 06:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,10.8,76.9,67.7,25.4,89,921.3,1.8,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2022-07-06 06:00:00+00:00,31.81,76.81,0.2,0.2,0.2,0.4,16.4,56.0,63.7,23.6,90,899.9,6.2,900.0,21.3,120.0,920.0,0
AUT_JNC_03,2022-07-06 06:00:00+00:00,31.745,77.21,0.1,0.1,0.1,0.3,11.6,100.0,100.0,24.7,90,897.3,5.1,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-06 06:00:00+00:00,31.533,76.89,0.1,0.1,0.1,1.0,19.9,100.0,100.0,24.7,87,911.3,0.8,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-06 06:00:00+00:00,31.713,77.165,0.1,0.1,0.1,0.3,11.6,100.0,100.0,21.7,90,850.2,5.1,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-06 06:00:00+00:00,31.983,76.776,0.4,0.4,0.5,1.1,7.6,69.1,83.7,23.6,91,892.2,4.7,1220.0,24.6,210.0,1850.0,0
PND_DAM_02,2022-07-06 06:00:00+00:00,31.669,77.058,0.1,0.1,0.1,5.8,12.4,100.0,100.0,25.6,87,913.3,4.1,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2022-07-06 07:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,10.6,76.9,67.7,26.2,87,922.3,2.4,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-06 07:00:00+00:00,31.983,76.776,0.3,0.7,0.8,1.4,7.9,70.3,83.7,25.3,77,894.0,8.9,1220.0,24.6,210.0,1850.0,0
DHR_KHD_06,2022-07-06 07:00:00+00:00,31.81,76.81,0.0,0.2,0.2,0.4,15.3,56.0,63.7,24.7,89,901.3,4.1,900.0,21.3,120.0,920.0,0
PND_DAM_02,2022-07-06 07:00:00+00:00,31.669,77.058,0.0,0.1,0.1,5.6,12.4,100.0,100.0,26.9,84,914.8,2.5,890.0,28.1,45.0,8900.0,0
THL_GRG_04,2022-07-06 07:00:00+00:00,31.713,77.165,0.0,0.1,0.1,0.3,11.5,100.0,100.0,23.1,84,851.8,2.9,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-06 07:00:00+00:00,31.533,76.89,0.1,0.2,0.2,1.1,13.5,100.0,100.0,25.9,85,911.8,4.0,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-06 07:00:00+00:00,31.745,77.21,0.0,0.1,0.1,0.3,11.5,100.0,100.0,26.1,84,898.7,2.9,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-06 08:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,9.3,76.6,67.7,28.0,79,923.2,3.1,760.0,22.4,65.0,11200.0,0
PND_DAM_02,2022-07-06 08:00:00+00:00,31.669,77.058,0.0,0.1,0.1,5.0,11.7,100.0,100.0,28.3,76,915.4,1.8,890.0,28.1,45.0,8900.0,0
SDR_BSN_07,2022-07-06 08:00:00+00:00,31.533,76.89,0.0,0.2,0.2,1.1,12.7,100.0,100.0,26.8,82,913.1,2.2,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-06 08:00:00+00:00,31.713,77.165,0.0,0.1,0.1,0.2,9.4,100.0,100.0,25.0,74,852.5,1.9,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-06 08:00:00+00:00,31.983,76.776,0.1,0.8,0.8,1.5,7.6,70.6,83.7,26.1,77,894.1,7.7,1220.0,24.6,210.0,1850.0,0
DHR_KHD_06,2022-07-06 08:00:00+00:00,31.81,76.81,0.0,0.2,0.2,0.4,12.8,56.0,63.7,27.0,74,902.2,3.4,900.0,21.3,120.0,920.0,0
AUT_JNC_03,2022-07-06 08:00:00+00:00,31.745,77.21,0.0,0.1,0.1,0.2,9.4,100.0,100.0,28.0,75,899.2,1.9,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-06 09:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,7.6,76.0,67.7,28.9,74,923.0,1.5,760.0,22.4,65.0,11200.0,0
PND_DAM_02,2022-07-06 09:00:00+00:00,31.669,77.058,0.0,0.0,0.1,5.0,8.3,100.0,100.0,28.9,75,915.4,1.8,890.0,28.1,45.0,8900.0,0
DHR_KHD_06,2022-07-06 09:00:00+00:00,31.81,76.81,0.0,0.0,0.2,0.4,8.7,55.4,63.7,28.3,70,902.4,3.3,900.0,21.3,120.0,920.0,0
